Date,High,Low,Open,Close,Volume,Adj Close,N
41782.00,106.6999969,100.1500015,101.5,105.8000031,29449859,87.55961609,0
41785.00,109.3000031,95.65000153,108,101.3499985,17705852,83.8768158,0
41786.00,103.9499969,96.40000153,102.3000031,98.65000153,7103526,81.64229584,0
41787.00,103.5,96.80000305,99.40000153,102.1999969,10138958,84.58026123,0
41788.00,104.6999969,100.1500015,103.8499985,101.0500031,11421113,83.62853241,0
41789.00,104.9000015,99.5,101,103.8000031,9314863,85.90441895,0
41792.00,106.5500031,102.75,105,106.0500031,7961792,87.76651001,0
41793.00,106.9499969,104.5,106.5,105.75,8559427,87.51823425,0
41794.00,107.1999969,104.4000015,105.25,105.9000015,6597958,87.6423645,0
41795.00,111,103,106.1999969,110.0500031,19664512,91.07688904,0
41796.00,112.4000015,108.8000031,111.5,111.1999969,13457531,92.02861786,0
41799.00,115.5999985,112,113,113.9499969,15412309,94.30451202,0
41800.00,115,109,114.9000015,112.5500031,7676143,93.14588928,0
41801.00,113,106.3000031,112.9499969,107,9263934,88.55272675,0
41802.00,109.1999969,105.0999985,107.0500031,106.9000015,7510491,88.4699707,0
41803.00,108.8000031,102.1999969,107.8499985,103.6500015,5903253,85.78028107,0
41806.00,106.5,98.59999847,103.6500015,105.6500015,7741071,87.43547821,0
41807.00,107.5,103.1500015,105.4499969,106.6999969,6171457,88.30443573,0
41808.00,108.3000031,103.4499969,106.6999969,105.3000031,6261319,87.14582062,0
41809.00,106.9499969,103.3000031,105.5,103.9499969,4790326,86.02855682,0
41810.00,103.5999985,100.8000031,102.9000015,101.1500015,7041508,83.71130371,0
41813.00,102.5,100.5,102.0999985,101.6999969,4541525,84.16647339,0
41814.00,105.1999969,102,102,103.5,7453252,85.65615082,0
41815.00,105.3000031,103.5,103.5500031,104.9000015,3893505,86.81477356,0
41816.00,105.6999969,102.6999969,104.9499969,103.5,6158341,85.65615082,0
41817.00,104.8499985,102.5,104.8499985,103.8000031,3076730,85.90441895,0
41820.00,108.4499969,104.0999985,104.8000031,107.8000031,6336653,89.2148056,0
41821.00,109,107.1999969,108,108.4000015,4758298,89.71136475,0
41822.00,109.9000015,108,109.3499985,109.3499985,3947984,90.49757385,0
41823.00,110,106,110,106.8000031,4413886,88.3871994,0
41824.00,108.1500015,104.4000015,107.75,107.1500015,4466280,88.67686462,0
41827.00,111.5999985,109.1999969,110,111.0999985,13090499,91.94586945,0
41828.00,112.1999969,104.5500031,111.9000015,105.9499969,10764632,87.68373871,0
41829.00,105.9499969,100.1999969,105.5500031,102.8499985,8250198,85.11819458,0
41830.00,108.8000031,99.25,104.5,105.9000015,9861947,87.6423645,0
41831.00,107.9000015,101.0999985,106.9499969,101.9499969,7297889,84.37335968,0
41834.00,105.5500031,102.1999969,103,104.8000031,4018624,86.73200226,0
41835.00,105.8499985,102.75,105.5500031,104.5500031,3287814,86.5251236,0
41836.00,105.6999969,103.5500031,105.5999985,104.9499969,3023157,86.8561554,0
41837.00,109.8000031,104.0999985,104.3000031,108.5500031,6232642,89.83550262,0
41838.00,108.1500015,104.5999985,107.6999969,105.8499985,4076731,87.60099792,0
41841.00,106.75,103.5500031,106.1500015,103.8499985,3736984,85.94580841,0
41842.00,105.5999985,103.5,104.0999985,104.4000015,3101225,86.40097809,0
41843.00,104.75,102.4000015,104.6999969,103.25,4074727,86.48474121,0
41844.00,104.4000015,102.5999985,103.4000015,103.4000015,2008514,86.61038971,0
41845.00,104.0999985,100,103.5,100.6500015,2703451,84.30692291,0
41848.00,102.1999969,100.25,102.1999969,101.25,2237424,84.80949402,0
41850.00,101.9000015,98.19999695,101,99.59999847,4845623,83.42740631,0
41851.00,99.84999847,97.30000305,99.59999847,97.75,7123096,81.87780762,0
41852.00,97.40000153,94.44999695,97,95,5987147,79.57433319,0
41855.00,97,94.19999695,95.55000305,96.30000305,5349328,80.66326141,0
41856.00,97.30000305,95.34999847,97,96.59999847,2948466,80.91452026,0
41857.00,97.94999695,95.40000153,96.25,95.75,3690508,80.20256042,0
41858.00,96.44999695,94.65000153,96.19999695,94.90000153,2283552,79.4905777,0
41859.00,94.19999695,91.05000305,94.19999695,91.34999847,2992782,76.51699829,0
41862.00,92.5,90.09999847,92,90.84999847,4258906,76.09819031,0
41863.00,93.5,89.34999847,91.30000305,91.34999847,7891284,76.51699829,0
41864.00,90.75,87.34999847,88.5,88.55000305,8423787,74.17166138,0
41865.00,91,88.09999847,89.30000305,90.59999847,4483658,75.88878632,0
41869.00,96.40000153,91.25,91.84999847,91.80000305,5758840,76.89394379,0
41870.00,93.44999695,92.25,92.80000305,92.59999847,4214178,77.56403351,0
41871.00,95.15000153,92.25,92.80000305,94.59999847,4950709,79.23929596,0
41872.00,95.40000153,93,94.65000153,93.34999847,4094833,78.19225311,0
41873.00,94.55000305,93.15000153,93.5,93.69999695,2683473,78.48542786,0
41876.00,94.15000153,90,94,90.40000153,4539905,75.72125244,0
41877.00,88.19999695,86.19999695,88,87.84999847,7472783,73.58531952,0
41878.00,89.59999847,87.65000153,88.59999847,88.65000153,4316618,74.2554245,0
41879.00,89.05000305,86.34999847,88.80000305,86.59999847,5467007,72.53829193,0
41883.00,90.5,86.90000153,86.90000153,90.19999695,3173474,75.55374146,0
41884.00,91.15000153,88.69999695,90.90000153,88.94999695,3734173,74.50670624,0
41885.00,90.59999847,89.05000305,89.59999847,90,8421318,75.38621521,0
41886.00,89.90000153,87.59999847,89.90000153,89.15000153,3596268,74.67423248,0
41887.00,89.65000153,87.80000305,88.80000305,88.34999847,3255832,74.0041275,0
41890.00,89.44999695,87.09999847,88.5,87.69999695,5293469,73.45967865,0
41891.00,89.30000305,87.80000305,88.5,88.65000153,3762779,74.2554245,0
41892.00,90.90000153,87.90000153,88.5,89.90000153,4245607,75.30245972,0
41893.00,91.34999847,89.40000153,90.44999695,90.90000153,2587403,76.14008331,0
41894.00,91.09999847,89.09999847,90.5,89.34999847,3912825,74.8417511,0
41897.00,89.90000153,87.94999695,88.90000153,89,4915814,74.54859924,0
41898.00,89.55000305,82.55000305,89.44999695,83.55000305,7848375,69.9835434,0
41899.00,85.69999695,84.09999847,84.90000153,85.5,5292749,71.61690521,0
41900.00,88.55000305,84.5,85.05000305,88,2889128,73.71095276,0
41901.00,90.25,87.65000153,90,87.94999695,5022094,73.66909027,0
41904.00,87.75,86.59999847,87.5,87.09999847,2327887,72.95709991,0
41905.00,87.44999695,84.5,87,84.84999847,3040000,71.07244873,0
41906.00,86.94999695,82.30000305,84.90000153,85.25,9990051,71.40750122,0
41907.00,85.55000305,83,85.09999847,83.5,5570528,69.94165039,0
41908.00,84.55000305,81.94999695,83.09999847,84.30000305,2885553,70.61175537,0
41911.00,84.59999847,83,84.30000305,83.84999847,3794415,70.2348175,0
41912.00,85.09999847,82.75,85,83.05000305,4125891,69.56472015,0
41913.00,83.40000153,80.30000305,83.05000305,80.80000305,4296594,67.68006897,0
41919.00,81.59999847,80.05000305,80.25,81.09999847,5010211,67.93135834,0
41920.00,82.59999847,81.09999847,81.09999847,82.34999847,4300717,68.97839355,0
41921.00,84.75,82.55000305,82.55000305,84.5,3867500,70.77927399,0
41922.00,84.05000305,82.19999695,84,82.80000305,4671068,69.35532379,0
41925.00,85.40000153,81.69999695,82.09999847,85.15000153,4283741,71.3237381,0
41926.00,87.65000153,85.05000305,85.90000153,86.94999695,5778203,72.83145905,0
41927.00,86.94999695,86.94999695,86.94999695,86.94999695,0,72.83145905,0
41928.00,86.19999695,83.15000153,86.05000305,83.75,3898781,70.15104675,0
41929.00,85.5,82.65000153,84,84.94999695,5017635,71.15620422,0
41932.00,87.30000305,85.65000153,86.15000153,86.75,2753762,72.6639328,0
41933.00,88.5,87.5,87.94999695,87.90000153,4393254,73.62721252,0
41934.00,88.84999847,87,88.75,87.84999847,2251508,73.58531952,0
41939.00,89.25,87.30000305,88.69999695,88.44999695,4074719,74.08790588,0
41940.00,90.94999695,87.84999847,88.30000305,90.55000305,4412559,75.84690857,0
41941.00,91.69999695,89.65000153,91.34999847,90.90000153,5228877,76.14008331,0
41942.00,91,89.65000153,90.40000153,90.65000153,4989619,75.93067932,0
41943.00,94.5,90.65000153,91.15000153,93.84999847,5743498,78.6110611,0
41946.00,94.69999695,92.75,93.5,93.34999847,4225829,78.19225311,0
41948.00,94.90000153,90.5,94.09999847,91.80000305,5144626,76.89394379,0
41950.00,92.44999695,90.59999847,92.19999695,91.34999847,2128537,76.51699829,0
41953.00,93.59999847,91,91.05000305,93.34999847,2396002,78.19225311,0
41954.00,93.84999847,92.40000153,93.30000305,93.55000305,2402461,78.35978699,0
41955.00,94.19999695,90.69999695,94,91.05000305,4158776,76.26573181,0
41956.00,92,88.19999695,91.30000305,88.75,3120197,74.33918762,0
41957.00,89.5,85.34999847,86.94999695,88.80000305,7347382,74.38105774,0
41960.00,89.59999847,87.59999847,88.5,88.55000305,3124700,74.17166138,0
41961.00,89.75,88.30000305,89,88.90000153,2659512,74.46483612,0
41962.00,90.65000153,88.30000305,89,88.5,2476923,74.12978363,0
41963.00,89.75,87.15000153,88.25,89.40000153,2185146,74.8836441,0
41964.00,90,87.65000153,89.15000153,88.09999847,2524562,73.79472351,0
41967.00,92,88.19999695,88.19999695,91.80000305,4558803,76.89394379,0
41968.00,92.40000153,88.65000153,92,90.19999695,5441863,75.55374146,0
41969.00,92,89.5,89.90000153,90.75,4862623,76.01443481,0
41970.00,92.90000153,90.44999695,91.5,92.44999695,4647634,77.4384079,0
41971.00,93.80000305,92.09999847,93,93,5499191,77.899086,0
41974.00,93.25,90,92.5,90.44999695,2416386,75.76315308,0
41975.00,91.69999695,90.05000305,90.44999695,90.65000153,1923777,75.93067932,0
41976.00,91.40000153,90.09999847,90.69999695,90.65000153,2350157,75.93067932,0
41977.00,91.25,88.84999847,91,89.15000153,2266148,74.67423248,0
41978.00,90.65000153,88.65000153,89.5,89.30000305,2056592,74.79988861,0
41981.00,91.19999695,88.80000305,89.40000153,89.09999847,2909642,74.63234711,0
41982.00,89.30000305,84.34999847,88.80000305,85.40000153,4054069,71.53314209,0
41983.00,89.69999695,84.69999695,84.69999695,86.90000153,2874888,72.78957367,0
41984.00,87.40000153,84.5,87.40000153,84.75,2573066,70.98868561,0
41985.00,86.09999847,83.80000305,85.5,84.30000305,2684167,70.61175537,0
41988.00,85.44999695,83.65000153,84.40000153,83.84999847,3090059,70.2348175,0
41989.00,84.5,79.25,83.84999847,79.84999847,5186863,66.88433075,0
41990.00,80.90000153,76.55000305,80.30000305,78.5,5203187,65.75353241,0
41991.00,82,79.90000153,80,81.40000153,2662912,68.18264771,0
41992.00,83.90000153,80.90000153,82.55000305,83.40000153,4597905,69.85790253,0
41995.00,84.59999847,83.40000153,84.34999847,84.15000153,3318925,70.48609924,0
41996.00,84.34999847,81.09999847,84,81.34999847,2773675,68.14076233,0
41997.00,82.09999847,80.59999847,81.09999847,81.19999695,6973235,68.01512909,0
41999.00,82.09999847,80.5,81.59999847,81.15000153,2385791,67.97323608,0
42002.00,82.65000153,81.25,81.5,81.40000153,2000305,68.18264771,0
42003.00,81.90000153,81.25,81.5,81.44999695,1371454,68.22451782,0
42004.00,82.59999847,81.5,81.5,82.15000153,1883974,68.81085205,0
42005.00,82.65000153,81.94999695,82.19999695,82.15000153,938370,68.81085205,0
42006.00,83.75,82.25,82.25,83.34999847,2387959,69.81599426,0
42009.00,84.59999847,82.69999695,84.09999847,82.84999847,1932062,69.39720154,0
42010.00,82.30000305,79.5,82,79.65000153,3509161,66.7168045,0
42011.00,80.19999695,78,79.5,78.25,6050723,65.54412842,0
42012.00,80.40000153,78.80000305,78.80000305,80,2131875,67.00996399,0
42013.00,80.80000305,79,80.80000305,79.80000305,1628211,66.84244537,0
42016.00,80.55000305,79.09999847,79.65000153,80.30000305,1152593,67.26126099,0
42017.00,80.5,78.80000305,80.09999847,79.09999847,1239610,66.25610352,0
42018.00,79.5,78.19999695,79.19999695,78.84999847,1698726,66.04669952,0
42019.00,82.5,79.80000305,80,81.69999695,3779466,68.43392944,0
42020.00,83,81.09999847,81.40000153,82.69999695,3751660,69.27156067,0
42023.00,83.65000153,82.40000153,82.5,82.80000305,1681839,69.35532379,0
42024.00,83.65000153,81.59999847,82.84999847,82.09999847,2328202,68.7689743,0
42025.00,83.65000153,81.5,82.19999695,83.40000153,3908410,69.85790253,0
42026.00,83.75,82.65000153,83.5,83.30000305,1743113,69.77413177,0
42027.00,90.84999847,82.80000305,83.90000153,88.84999847,7726076,74.42295837,0
42031.00,91.19999695,88.25,89.40000153,89,6022715,74.54859924,0
42032.00,90.30000305,87.5,89,88,4184638,73.71095276,0
42033.00,88.80000305,86.5,87.94999695,88.15000153,6091464,73.83660126,0
42034.00,91.55000305,87.80000305,88.34999847,90.5,4689840,75.80503082,0
42037.00,92.44999695,89.30000305,91.19999695,91.15000153,5228666,76.3494873,0
42038.00,92,86.90000153,91.44999695,87.34999847,3239110,73.16650391,0
42039.00,92,87.80000305,88.09999847,90.09999847,8146546,75.46997833,0
42040.00,91.09999847,82.34999847,91,83.30000305,8635942,69.77413177,0
42041.00,84.44999695,80.55000305,83.30000305,82.09999847,6246080,68.7689743,0
42044.00,80.90000153,78.44999695,80.5,80.05000305,6683197,67.05186462,0
42045.00,82.19999695,77.94999695,78.30000305,81.30000305,6072995,68.09887695,0
42046.00,82.69999695,81.5,81.80000305,82.15000153,1923495,68.81085205,0
42047.00,84.40000153,81.80000305,82.09999847,83.90000153,2829265,70.27670288,0
42048.00,84.65000153,83.15000153,84.5,84.40000153,2601904,70.69551849,0
42051.00,85,83.40000153,84.30000305,84.09999847,1912876,70.4442215,0
42053.00,86.80000305,84,84.40000153,86.25,2950082,72.24513245,0
42054.00,88.80000305,83.5,86.69999695,88.30000305,3956381,73.96226501,0
42055.00,88.65000153,85.44999695,88.30000305,85.94999695,3317379,71.99383545,0
42058.00,87.80000305,84.40000153,86.44999695,84.94999695,4082849,71.15620422,0
42059.00,86.09999847,83.25,85.25,84.44999695,4198879,70.73740387,0
42060.00,85.69999695,82.59999847,84.84999847,83,2045340,69.52284241,0
42061.00,83.65000153,81.19999695,82.80000305,82.69999695,4020091,69.27156067,0
42062.00,87.90000153,84.5,84.59999847,87.30000305,7855296,73.12464142,0
42065.00,87.40000153,85.09999847,86.5,86.25,3162250,72.24513245,0
42066.00,87.80000305,85,86.40000153,87.25,2803269,73.08275604,0
42067.00,88.30000305,83.80000305,88,84.34999847,2752005,70.65363312,0
42068.00,85.90000153,84,84.34999847,85.30000305,2394050,71.44937897,0
42072.00,84.84999847,82,84.55000305,82.25,2210809,68.8946228,0
42073.00,83.19999695,80.84999847,82.75,81.09999847,2361600,67.93135834,0
42074.00,82.15000153,80.55000305,81.80000305,80.84999847,3338126,67.72195435,0
42075.00,82.40000153,81.19999695,81.25,81.44999695,3011012,68.22451782,0
42076.00,82.69999695,79.40000153,82.69999695,79.69999695,3689687,66.75867462,0
42079.00,81.44999695,79.5,80.69999695,81,3030132,67.84759521,0
42080.00,81.80000305,80.05000305,81.65000153,80.55000305,2387387,67.47066498,0
42081.00,82.09999847,78.84999847,80.15000153,80.34999847,5906417,67.3031311,0
42082.00,81.75,79.5,80.94999695,79.80000305,2905760,66.84244537,0
42083.00,80.40000153,78.65000153,80,78.94999695,2398900,66.13046265,0
42086.00,79.59999847,78.34999847,79.5,78.75,2500710,65.96294403,0
42087.00,79.44999695,78.15000153,78.55000305,78.34999847,2560026,65.62789917,0
42088.00,78.90000153,77.25,78.90000153,77.34999847,1892901,64.79026794,0
42089.00,78.25,76,77.5,76.19999695,4567870,63.82700348,0
42090.00,76.94999695,74,76.94999695,74.90000153,3761113,62.73808289,0
42093.00,75.84999847,73.55000305,75.59999847,74.34999847,4614892,62.27739716,0
42094.00,77.5,74.90000153,75.30000305,77.09999847,6840776,64.58085632,0
42095.00,77.90000153,76.69999695,77.05000305,77.5,2798293,64.91589355,0
42100.00,78.30000305,76.09999847,78,77.25,4749503,64.70651245,0
42101.00,79,77.19999695,77.80000305,78.40000153,2546427,65.66976929,0
42102.00,79,77.15000153,78.90000153,77.34999847,2227241,64.79026794,0
42103.00,78.59999847,77.34999847,77.80000305,78.34999847,1948487,65.62789917,0
42104.00,79.59999847,78,78.5,78.90000153,1930751,66.0885849,0
42107.00,80.44999695,78.90000153,79.19999695,80.15000153,2412265,67.13560486,0
42109.00,82.34999847,79.40000153,80.5,81.19999695,4619530,68.01512909,0
42110.00,81.30000305,79.34999847,81.19999695,80.19999695,1788962,67.17749786,0
42111.00,81.5,79.25,80,80.44999695,1602765,67.38690186,0
42114.00,81.05000305,78.44999695,80.40000153,78.75,1983867,65.96294403,0
42115.00,79.40000153,77.15000153,78.5,77.5,2395252,64.91589355,0
42116.00,79.44999695,76.55000305,77.59999847,78.65000153,3366177,65.87917328,0
42117.00,80.34999847,78.59999847,79.80000305,79.25,2348489,66.38175201,0
42118.00,79.34999847,77.59999847,79.30000305,78.09999847,1487555,65.41847992,0
42121.00,79.19999695,77.40000153,78.5,77.59999847,2222370,64.99967194,0
42122.00,78.59999847,76.55000305,77.40000153,77.90000153,2494510,65.25095367,0
42123.00,78.15000153,77.15000153,77.90000153,77.44999695,1615193,64.87402344,0
42124.00,77.94999695,74.40000153,77.44999695,75.80000305,6036198,63.49195099,0
42128.00,77.69999695,76.25,76.30000305,77.30000305,1665818,64.74838257,0
42129.00,77.34999847,76,77.19999695,76.09999847,1528185,63.74323273,0
42130.00,76.15000153,73.09999847,76,73.44999695,4113387,61.52352524,0
42131.00,73.65000153,70.55000305,73.40000153,71.69999695,5413380,60.05768967,0
42132.00,74.19999695,72.34999847,72.69999695,73.19999695,3156909,61.31411743,0
42135.00,74.80000305,73.25,73.90000153,74.30000305,1887506,62.23550415,0
42136.00,74.69999695,71.19999695,74.69999695,71.5,3909128,59.89014816,0
42137.00,73.65000153,71.40000153,72,73.40000153,2948873,61.48165512,0
42138.00,74,72.75,73.90000153,73.55000305,2013494,61.6072998,0
42139.00,74.30000305,72.55000305,73.94999695,73,1709357,61.146595,0
42142.00,75.5,72.5,73.44999695,75.25,2663775,63.03125763,0
42143.00,76.90000153,74.5,75.69999695,75.84999847,8089446,63.53382492,0
42144.00,79.59999847,76.75,79.5,77.05000305,9937909,64.53897858,0
42145.00,77.59999847,75.75,77.5,76.19999695,2586311,63.82700348,0
42146.00,76.84999847,75.55000305,76.25,75.94999695,1980853,63.61759186,0
42149.00,75.75,74.44999695,75.69999695,74.80000305,3492569,62.65432739,0
42150.00,75.30000305,74.5,75.05000305,75.09999847,1557907,62.90560913,0
42151.00,76,74.40000153,74.59999847,75.84999847,2333746,63.53382492,0
42152.00,76.05000305,73.69999695,75.40000153,74.09999847,6131083,62.06798553,0
42153.00,75.34999847,73.75,74.15000153,74.55000305,8196956,62.44491577,0
42156.00,76.34999847,74.09999847,75.05000305,76.09999847,2732139,63.74323273,0
42157.00,76.19999695,74.5,75.59999847,75.05000305,2958395,62.86373138,0
42158.00,74.84999847,69,74.84999847,70.84999847,6074343,59.34569931,0
42159.00,70.90000153,68.34999847,70.80000305,70.15000153,4884209,58.75936127,0
42160.00,71.40000153,69.15000153,70.09999847,70.65000153,2612950,59.17818069,0
42163.00,71.90000153,70.30000305,70.69999695,71.40000153,2485596,59.80640411,0
42164.00,72.65000153,70.34999847,71.34999847,72.34999847,2864231,60.60214233,0
42165.00,74.59999847,72.65000153,72.90000153,73.84999847,4019510,61.85857391,0
42166.00,74.55000305,69.40000153,74,70,5389454,58.63372803,0
42167.00,73,69.69999695,70,72.65000153,4929775,60.85342407,0
42170.00,73.69999695,71.19999695,72.94999695,72.05000305,5738366,60.35085678,0
42171.00,74.5,71.59999847,72,74.09999847,4089658,62.06798553,0
42172.00,74.15000153,72.5,74.09999847,72.75,2194377,60.93719482,0
42173.00,73.5,71.90000153,72.59999847,73.09999847,2860807,61.23035431,0
42174.00,73.55000305,72.09999847,73.09999847,72.30000305,3897925,60.56025696,0
42177.00,74.75,71.55000305,72.5,74.5,2835299,62.40303421,0
42178.00,74.69999695,73.09999847,74,74.15000153,3045780,62.10985947,0
42179.00,74.94999695,73.25,74,73.80000305,1408455,61.8167038,0
42180.00,75.80000305,72.80000305,73.09999847,75,4048264,62.82184601,0
42181.00,75,73.34999847,75,73.84999847,1366790,61.85857391,0
42184.00,73.59999847,71.90000153,73.5,72.84999847,2006949,61.02095413,0
42185.00,74.34999847,73,73,74.15000153,2226284,62.10985947,0
42186.00,75.25,73.5,74.15000153,74.75,1730442,62.6124382,0
42187.00,75.5,74.5,75,74.90000153,1558746,62.73808289,0
42188.00,75.25,74,74.5,74.30000305,1118064,62.23550415,0
42191.00,74.75,72.65000153,73.30000305,74.44999695,1379039,62.36115646,0
42192.00,75.34999847,73.5,75,73.75,1519519,61.77480698,0
42193.00,73.30000305,72.09999847,73,72.5,2119540,60.7277832,0
42194.00,73.19999695,72.19999695,72.5,72.44999695,1491726,60.68589783,0
42195.00,72.69999695,71.05000305,72.44999695,71.5,8725027,59.89014816,0
42198.00,73,71.5,71.65000153,72.75,2062761,60.93719482,0
42199.00,73.44999695,72.34999847,73,72.94999695,1117660,61.10470963,0
42200.00,74.84999847,72.5,72.5,74.25,2339626,62.19362259,0
42201.00,76.19999695,74.19999695,74.94999695,76,1977357,63.65946579,0
42202.00,76.84999847,75.65000153,76.25,75.90000153,2361802,63.57570648,0
42205.00,74.94999695,74,74.80000305,74.5,1908650,63.49048233,0
42206.00,74.59999847,72,74.19999695,72.15000153,1792346,61.48777008,0
42207.00,73.59999847,71.44999695,72,73,2257135,62.21215057,0
42208.00,73.40000153,71.69999695,73.19999695,71.90000153,2138940,61.27471542,0
42209.00,72.34999847,71.40000153,72.19999695,71.80000305,2110460,61.18949127,0
42212.00,72.19999695,70.25,71.69999695,71.25,3130774,60.72076416,0
42213.00,71.75,70,71,70.94999695,2122680,60.46509552,0
42214.00,71.19999695,67.05000305,71,68.30000305,5818545,58.20671463,0
42215.00,70,66,66,69.59999847,5359448,59.31460571,0
42216.00,70.44999695,68.15000153,69.69999695,68.44999695,3855766,58.33454514,0
42219.00,69.84999847,68.55000305,69.19999695,69.5,1826681,59.22938156,0
42220.00,70.19999695,68.55000305,69.5,69.90000153,2441973,59.57027435,0
42221.00,70.94999695,69.30000305,70,69.75,2964149,59.44244003,0
42222.00,70.5,69.19999695,70.40000153,69.75,1500113,59.44244003,0
42223.00,70.15000153,68.84999847,69.75,69.09999847,1379657,58.88848114,0
42226.00,70.15000153,68.75,69.15000153,69.09999847,1268145,58.88848114,0
42227.00,69.69999695,68,69.19999695,68.25,1563841,58.16410446,0
42228.00,68.5,67.30000305,68.25,67.55000305,1704026,57.56755447,0
42229.00,70.75,67.25,67.90000153,69.15000153,8195280,58.93109894,0
42230.00,70.09999847,69.15000153,69.90000153,69.69999695,1931964,59.39981842,0
42233.00,70,68,69.80000305,68.65000153,1239265,58.50499344,0
42234.00,68.94999695,67.55000305,68.55000305,68.09999847,2079478,58.03626633,0
42235.00,68.44999695,67.25,68.44999695,67.40000153,1602637,57.43972015,0
42236.00,68.5,66.15000153,67,67.5,2941443,57.52493668,0
42237.00,68.25,66.19999695,66.80000305,68,3125893,57.95104599,0
42240.00,66.80000305,61.79999924,66.44999695,62.25,5925675,53.05077744,0
42241.00,63.20000076,55.20000076,62.25,58.5,11755899,49.85495377,0
42242.00,61.59999847,57.75,58.59999847,60.20000076,5847098,51.30372238,0
42243.00,61.5,60.25,61.40000153,60.54999924,5956925,51.60200119,0
42244.00,62.25,59.65000153,61.54999924,61.04999924,9597680,52.02810669,0
42247.00,62.20000076,60,61.09999847,60.54999924,6311543,51.60200119,0
42248.00,61,59.59999847,60.29999924,60.34999847,5519413,51.43155289,0
42249.00,60.90000153,58.09999847,60.79999924,58.45000076,3677920,49.81233215,0
42250.00,60.40000153,58.65000153,59,59.90000153,1759906,51.04805374,0
42251.00,59.75,56.04999924,59.34999847,56.54999924,4740800,48.19311523,0
42254.00,57.79999924,55.29999924,57.5,56.15000153,4116671,47.85222626,0
42255.00,59.09999847,56.20000076,56.34999847,58.65000153,3906976,49.98277664,0
42256.00,59.90000153,58.59999847,59.90000153,59.20000076,3209916,50.45150375,0
42257.00,61.29999924,58.5,58.79999924,60.95000076,3898795,51.94289017,0
42258.00,61.5,58.75,61.09999847,59.54999924,3058038,50.74977875,0
42261.00,62.09999847,59.5,59.79999924,61.79999924,3161574,52.66727448,0
42262.00,62.09999847,60.65000153,61.84999847,61.84999847,2276796,52.70988464,0
42263.00,62.34999847,61.25,62,62.15000153,1556239,52.96555328,0
42265.00,65,61.70000076,62.25,64.30000305,4338334,54.79783249,0
42268.00,65.69999695,63.54999924,63.70000076,64.69999695,3129377,55.13871384,0
42269.00,65.5,62.20000076,64.90000153,62.84999847,2552620,53.56210709,0
42270.00,63.95000076,61.84999847,62.40000153,63.25,2186897,53.90299988,0
42271.00,66.44999695,62.65000153,63.04999924,65.05000305,6380468,55.43699646,0
42275.00,66.94999695,63.75,64.90000153,65.5,2253633,55.82049942,0
42276.00,66.30000305,63.59999847,64.5,66.05000305,3623790,56.28922272,0
42277.00,67,64.75,66.5,64.94999695,3624923,55.35177231,0
42278.00,66.65000153,65.30000305,65.30000305,65.84999847,1818223,56.1187706,0
42282.00,67.5,65.84999847,66.09999847,67.19999695,2183790,57.26927185,0
42283.00,69.44999695,67,67.5,69.05000305,3684704,58.84588623,0
42284.00,70.75,68.40000153,69.09999847,70.34999847,3527961,59.95376968,0
42285.00,71,69.09999847,70.5,70.25,2156145,59.86854553,0
42286.00,71.05000305,69.25,70.44999695,69.69999695,2545925,59.39981842,0
42289.00,71.25,69.55000305,69.94999695,69.94999695,5866783,59.61287689,0
42290.00,70.34999847,69.40000153,70,70.15000153,2212905,59.78332901,0
42291.00,70.40000153,69.5,70,69.65000153,1506954,59.35721588,0
42292.00,71.09999847,70,70.19999695,70.19999695,2276032,59.82593536,0
42293.00,70.59999847,64,70.34999847,69.80000305,2399414,59.48505402,0
42296.00,70,68.75,70,69.44999695,1948781,59.18676376,0
42297.00,72.5,69.34999847,69.40000153,70.90000153,7165327,60.42249298,0
42298.00,71.34999847,69.34999847,71.34999847,70.59999847,3607852,60.16682434,0
42300.00,71.30000305,70.05000305,71.09999847,70.40000153,2483461,59.99638367,0
42303.00,71.90000153,70.15000153,70.69999695,70.65000153,3336007,60.20943832,0
42304.00,71.5,70.34999847,70.5,70.94999695,4220398,60.46509552,0
42305.00,71.05000305,69.40000153,70.80000305,69.69999695,2772890,59.39981842,0
42306.00,70,68.5,69.59999847,69.65000153,6150955,59.35721588,0
42307.00,71.5,68.65000153,69.75,68.84999847,7852546,58.6754303,0
42310.00,69.15000153,68.09999847,68.69999695,68.75,1629516,58.59021378,0
42311.00,69.59999847,68.34999847,69.5,68.84999847,1841334,58.6754303,0
42312.00,69.5,68.44999695,69.40000153,68.59999847,2170065,58.46237946,0
42313.00,69.5,68.15000153,69.09999847,68.5,1836314,58.37715912,0
42314.00,69.5,66.59999847,69.40000153,67.55000305,2400308,57.56755447,0
42317.00,69.55000305,66.05000305,67,68.09999847,9032436,58.03626633,0
42318.00,69.80000305,67.34999847,69.25,67.80000305,4596144,57.78060913,0
42321.00,68.84999847,67.55000305,68.44999695,68.30000305,1967314,58.20671463,0
42324.00,68.55000305,66.65000153,68.15000153,67.30000305,4186093,57.354496,0
42325.00,68.19999695,66.94999695,67.5,67.40000153,1783141,57.43972015,0
42326.00,68.25,65.65000153,67.55000305,65.84999847,2070946,56.1187706,0
42327.00,66.94999695,66.05000305,66.05000305,66.75,1319920,56.88576889,0
42328.00,67.5,66.30000305,66.34999847,66.65000153,1435324,56.80055237,0
42331.00,67.09999847,66.5,67,66.94999695,1691812,57.05620956,0
